ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
sp|B3A0Q5|Negative_790	Extracellular	0.0157	0.0006	0.0075	0.5846	0.0072	0.0038	0.244	0.0155	0.0018	0.1349	0.0001
sp|Q8BGU2|Negative_792	Extracellular	0.1771	0.0006	0.004	0.429	0.0049	0.0096	0.3141	0.001	0.0311	0.2054	0.0004
sp|Q9BYJ0|Negative_798	Extracellular	0.1377	0.0004	0.0003	0.8605	0.0004	0.089	0.0442	0.0	0.0022	0.003	0.0001
sp|Q5EF78|Negative_797	Extracellular	0.0068	0.0002	0.0027	0.7396	0.0008	0.0009	0.1785	0.0005	0.0002	0.0766	0.0
sp|P0CG37|Negative_796	Cell_membrane	0.7218	0.0038	0.0008	0.2453	0.0033	0.6127	0.057	0.0	0.0646	0.0113	0.001
sp|H2A0K9|Negative_795	Extracellular	0.0001	0.0	0.0	0.9995	0.0	0.0	0.0001	0.0	0.0	0.0004	0.0
sp|Q96BH3|Negative_745	Extracellular	0.0003	0.0	0.0001	0.9447	0.0	0.0018	0.0032	0.0	0.0002	0.05	0.0
sp|Q9HFH0|Negative_649	Extracellular	0.0	0.0	0.0	0.9781	0.0	0.0	0.0029	0.0	0.0	0.019	0.0
sp|P36217|Negative_649	Extracellular	0.0	0.0	0.0	0.9985	0.0	0.0	0.0002	0.0	0.0	0.0013	0.0
sp|G0RUP7|Negative_649	Extracellular	0.0	0.0	0.0	0.9985	0.0	0.0	0.0002	0.0	0.0	0.0013	0.0
sp|Q7YR83|Negative_745	Extracellular	0.0001	0.0001	0.0003	0.9975	0.0001	0.0001	0.0002	0.0	0.0	0.0017	0.0
sp|D4B3R7|Negative_801	Extracellular	0.0014	0.0002	0.0081	0.9553	0.0049	0.0006	0.0093	0.0001	0.0	0.0208	0.0006
sp|A8QZJ5|Negative_799	Extracellular	0.0003	0.0001	0.0012	0.8895	0.0001	0.0001	0.0203	0.0001	0.0	0.0886	0.0
sp|Q9JLV9|Negative_794	Extracellular	0.0444	0.0032	0.0105	0.3383	0.0087	0.0038	0.3365	0.0007	0.0049	0.2933	0.0002
sp|Q14406|Negative_800	Extracellular	0.0016	0.0002	0.0007	0.8377	0.0009	0.0001	0.1302	0.0	0.0001	0.0301	0.0
sp|B5A7N4|Negative_649	Extracellular	0.0	0.0	0.0001	0.9979	0.0	0.0	0.0001	0.0	0.0	0.0019	0.0
sp|P87037|Negative_649	Extracellular	0.0	0.0	0.0001	0.9959	0.0	0.0	0.0002	0.0	0.0	0.0038	0.0
sp|Q4P0L3|Negative_649	Extracellular	0.0	0.0	0.0	0.9988	0.0	0.0	0.0001	0.0	0.0	0.001	0.0
sp|P55333|Negative_649	Extracellular	0.0	0.0	0.0	0.9996	0.0	0.0	0.0001	0.0	0.0	0.0003	0.0
sp|Q96TR7|Negative_649	Extracellular	0.0	0.0	0.0001	0.9938	0.0	0.0	0.0005	0.0	0.0	0.0056	0.0
sp|Q12562|Negative_649	Extracellular	0.0	0.0	0.0	0.9986	0.0	0.0	0.0001	0.0	0.0	0.0013	0.0
sp|H2A0P2|Negative_802	Extracellular	0.1456	0.0039	0.0074	0.745	0.0684	0.0556	0.0272	0.007	0.0561	0.0286	0.0008
sp|O75629|Negative_803	Extracellular	0.0042	0.0002	0.0012	0.8236	0.0037	0.0008	0.0518	0.0002	0.0014	0.1169	0.0002
sp|B3A0Q0|Negative_804	Extracellular	0.0003	0.0004	0.0008	0.9969	0.0016	0.0001	0.0003	0.0	0.0	0.0001	0.0
sp|Q59UT5|Negative_87	Cell_membrane	0.9941	0.0	0.0	0.0066	0.0002	0.8012	0.1727	0.0	0.0184	0.0008	0.0
sp|Q9I8M9|Negative_806	Extracellular	0.0	0.0	0.0003	0.9995	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|B1P0S1|Negative_807	Extracellular	0.0031	0.0	0.0	0.9996	0.0001	0.0	0.0001	0.0	0.0	0.0	0.0
sp|Q07699|Negative_805	Endoplasmic_reticulum	0.7588	0.0014	0.0007	0.018	0.0026	0.37	0.432	0.0086	0.0164	0.1499	0.0004
sp|Q2PGY1|Negative_649	Extracellular	0.0	0.0	0.0001	0.9872	0.0	0.0	0.0013	0.0	0.0	0.0114	0.0
sp|P30120|Negative_808	Extracellular	0.0002	0.0001	0.0007	0.9914	0.0002	0.0002	0.0041	0.0	0.0	0.0033	0.0
sp|O74716|Negative_649	Extracellular	0.0	0.0	0.0	0.9993	0.0	0.0	0.0001	0.0	0.0	0.0005	0.0
sp|W0HJ53|Negative_649	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|P63076|Negative_809	Extracellular	0.0002	0.0002	0.0	0.9991	0.0002	0.0002	0.0001	0.0	0.0	0.0001	0.0
sp|Q9C7S6|Negative_810	Extracellular	0.0163	0.0001	0.0019	0.9192	0.0046	0.0038	0.0499	0.0002	0.0001	0.02	0.0001
sp|B3A0R5|Negative_811	Extracellular	0.0025	0.0001	0.0001	0.9608	0.0007	0.0002	0.0355	0.0	0.0	0.0026	0.0
sp|Q5AMF7|Negative_813	Cell_membrane	0.5588	0.0001	0.0001	0.3852	0.0002	0.5313	0.0248	0.0	0.0077	0.0507	0.0
sp|P86962|Negative_812	Extracellular	0.002	0.0002	0.0003	0.9908	0.0005	0.0018	0.0042	0.0	0.0001	0.0021	0.0
sp|P15814|Negative_815	Extracellular	0.0266	0.0018	0.005	0.8809	0.0237	0.0099	0.0395	0.0003	0.0126	0.0261	0.0001
sp|Q5AF41|Negative_816	Cell_membrane	0.75	0.0001	0.0003	0.2371	0.0039	0.6508	0.0238	0.0027	0.0022	0.079	0.0
sp|Q8SPJ0|Negative_817	Extracellular	0.0001	0.0002	0.0012	0.9945	0.0003	0.0001	0.0018	0.0	0.0	0.0018	0.0
sp|Q9BQB4|Negative_814	Extracellular	0.0002	0.0001	0.0001	0.9985	0.0001	0.0003	0.0005	0.0	0.0001	0.0003	0.0
sp|Q9D3J8|Negative_818	Extracellular	0.0001	0.0	0.0	0.9989	0.0	0.0001	0.0006	0.0	0.0	0.0003	0.0
sp|Q2KIX7|Negative_819	Extracellular	0.1007	0.0029	0.0059	0.3738	0.0176	0.0074	0.2574	0.0003	0.2005	0.1339	0.0002
sp|D4APE0|Negative_820	Extracellular	0.0001	0.0	0.0001	0.8879	0.0001	0.0018	0.0343	0.0	0.0011	0.0746	0.0
sp|P20607|Negative_821	Extracellular	0.0623	0.001	0.0008	0.4865	0.0071	0.0019	0.429	0.0	0.0042	0.0694	0.0
sp|P39905|Negative_822	Extracellular	0.0006	0.0001	0.0001	0.9918	0.0002	0.0004	0.005	0.0	0.0001	0.0023	0.0
sp|Q9VH14|Negative_823	Extracellular	0.0004	0.0	0.0001	0.999	0.0001	0.0001	0.0002	0.0	0.0001	0.0004	0.0
sp|D4ALI1|Negative_825	Extracellular	0.1257	0.0	0.0001	0.8254	0.0001	0.0976	0.0099	0.0	0.0005	0.0664	0.0
sp|A1IGX5|Negative_824	Endoplasmic_reticulum	0.1872	0.0024	0.006	0.3112	0.0116	0.0049	0.555	0.0025	0.0082	0.0977	0.0003
sp|P86725|Negative_826	Extracellular	0.0101	0.0001	0.0011	0.9564	0.002	0.0047	0.0276	0.0001	0.0003	0.0079	0.0
sp|D4AV98|Negative_827	Extracellular	0.0002	0.0	0.0003	0.9731	0.0002	0.0001	0.0133	0.0	0.0	0.0129	0.0
sp|Q90WZ1|Negative_666	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8WTD3|Negative_828	Extracellular	0.0002	0.0	0.0004	0.9982	0.0001	0.0	0.0005	0.0	0.0	0.0007	0.0
sp|Q96W72|Negative_649	Extracellular	0.0	0.0	0.0001	0.9993	0.0	0.0	0.0001	0.0	0.0	0.0005	0.0
sp|P01033|Negative_808	Extracellular	0.0002	0.0	0.0001	0.9975	0.0001	0.0001	0.001	0.0	0.0	0.0012	0.0
sp|P49061|Negative_808	Extracellular	0.0003	0.0	0.0001	0.9974	0.0001	0.0001	0.0012	0.0	0.0	0.0011	0.0
sp|P35624|Negative_808	Extracellular	0.0001	0.0	0.0001	0.999	0.0	0.0	0.0003	0.0	0.0	0.0006	0.0
sp|P20414|Negative_808	Extracellular	0.0001	0.0	0.0001	0.9996	0.0	0.0	0.0001	0.0	0.0	0.0001	0.0
sp|P01165|Negative_830	Extracellular	0.0036	0.0019	0.0018	0.9647	0.0087	0.0006	0.0092	0.0014	0.0	0.0116	0.0
sp|Q1ELU5|Negative_829	Extracellular	0.0	0.0	0.0	0.9991	0.0	0.0	0.0006	0.0	0.0	0.0002	0.0
sp|B3A0R0|Negative_785	Extracellular	0.0008	0.0001	0.0095	0.6308	0.0004	0.0001	0.2292	0.0023	0.0	0.1276	0.0
sp|Q6X4U4|Negative_814	Extracellular	0.0007	0.0035	0.0002	0.9957	0.0003	0.0002	0.0	0.0	0.0	0.0	0.0
sp|Q642G2|Negative_831	Extracellular	0.0019	0.0042	0.0008	0.9931	0.0013	0.0005	0.0	0.0	0.0	0.0	0.0
sp|Q9CQN4|Negative_831	Extracellular	0.0036	0.0064	0.001	0.9885	0.0028	0.0011	0.0001	0.0	0.0	0.0	0.0
sp|P12032|Negative_808	Extracellular	0.0	0.0	0.0001	0.9989	0.0001	0.0	0.0004	0.0	0.0	0.0006	0.0
sp|Q6PQK2|Negative_833	Extracellular	0.0215	0.0009	0.0146	0.6342	0.0035	0.0024	0.1939	0.0111	0.0003	0.1389	0.0003
sp|P20827|Negative_832	Endoplasmic_reticulum	0.9383	0.0023	0.0006	0.0283	0.0097	0.3495	0.5542	0.0006	0.038	0.0118	0.0049
sp|D4AK18|Negative_836	Extracellular	0.0	0.0	0.0001	0.999	0.0	0.0	0.0003	0.0	0.0	0.0006	0.0
sp|P53872|Negative_834	Cell_membrane	0.7766	0.0179	0.0022	0.2377	0.0775	0.5729	0.0329	0.0305	0.0169	0.0087	0.0029
sp|F7C0L1|Negative_835	Extracellular	0.0003	0.0003	0.0155	0.9509	0.0015	0.0002	0.0096	0.0004	0.0	0.0217	0.0
sp|Q10T67|Negative_839	Extracellular	0.021	0.0013	0.0522	0.7723	0.0892	0.0018	0.0184	0.0149	0.0001	0.0402	0.0096
sp|B3A0Q1|Negative_840	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0001	0.0	0.0	0.0	0.0	0.0
sp|Q8T0W2|Negative_837	Extracellular	0.0	0.0004	0.0029	0.994	0.0027	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9VYX7|Negative_838	Extracellular	0.0559	0.0002	0.0041	0.6227	0.0018	0.0113	0.1405	0.0029	0.0019	0.2117	0.003
sp|Q9STY5|Negative_841	Extracellular	0.0013	0.0	0.0002	0.9794	0.0028	0.0003	0.014	0.0006	0.0001	0.0026	0.0
sp|P04916|Negative_842	Extracellular	0.0116	0.0001	0.0007	0.8323	0.0006	0.0032	0.1064	0.0	0.0003	0.0564	0.0
sp|P86729|Negative_845	Extracellular	0.0001	0.0	0.0008	0.9742	0.0001	0.0001	0.0017	0.0	0.0	0.0232	0.0
sp|P19427|Negative_846	Extracellular	0.0003	0.0	0.0002	0.9907	0.0002	0.0	0.0009	0.0	0.0	0.008	0.0
sp|Q9CR36|Negative_844	Extracellular	0.0567	0.0007	0.0035	0.7438	0.0126	0.0049	0.077	0.0096	0.008	0.1399	0.0
sp|P06912|Negative_842	Extracellular	0.0078	0.0001	0.0013	0.8178	0.0032	0.0021	0.1307	0.0	0.0001	0.0447	0.0
sp|P27485|Negative_842	Extracellular	0.0044	0.0	0.0006	0.7795	0.0004	0.0005	0.1215	0.0	0.0	0.0975	0.0
sp|P02753|Negative_842	Extracellular	0.0018	0.0	0.0006	0.8792	0.0008	0.0005	0.0591	0.0	0.0	0.0598	0.0
sp|Q07449|Negative_843	Extracellular	0.0234	0.0001	0.0079	0.9486	0.0035	0.0028	0.0152	0.0011	0.0001	0.0207	0.0
sp|Q8LDP4|Negative_785	Extracellular	0.0026	0.0002	0.1337	0.4858	0.0173	0.0012	0.108	0.0137	0.0001	0.2381	0.0019
sp|M5AXY1|Negative_842	Extracellular	0.0075	0.0	0.0016	0.7451	0.002	0.0008	0.1132	0.0001	0.0001	0.1371	0.0
sp|Q8IZJ0|Negative_847	Extracellular	0.134	0.0166	0.0363	0.6617	0.153	0.0137	0.0582	0.0055	0.0066	0.048	0.0004
sp|P86734|Negative_845	Extracellular	0.0001	0.0	0.0056	0.8739	0.0001	0.0	0.0013	0.0001	0.0	0.1188	0.0
sp|Q9Y0X6|Negative_848	Extracellular	0.0001	0.0	0.0002	0.9834	0.0001	0.0	0.0081	0.0	0.0	0.0081	0.0
sp|P11672|Negative_849	Extracellular	0.001	0.0002	0.0016	0.8251	0.0015	0.0001	0.1223	0.0001	0.0001	0.0491	0.0
sp|P47873|Negative_850	Extracellular	0.056	0.0013	0.0085	0.8803	0.0492	0.0078	0.025	0.0001	0.0038	0.0212	0.0028
sp|P20809|Negative_850	Extracellular	0.0519	0.0011	0.0057	0.9252	0.0232	0.0088	0.0179	0.0002	0.0019	0.0149	0.001
sp|H2A0N9|Negative_852	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|O35988|Negative_851	Cell_membrane	0.9871	0.0017	0.0001	0.0012	0.0038	0.6141	0.2708	0.0465	0.0292	0.0322	0.0004
sp|Q6UXH0|Negative_854	Extracellular	0.0002	0.0	0.0003	0.9806	0.0009	0.0	0.0172	0.0	0.0	0.0008	0.0
sp|Q9BUR5|Negative_853	Mitochondrion	0.7926	0.0006	0.0169	0.0144	0.8569	0.0017	0.0246	0.024	0.0008	0.0014	0.0586
sp|Q8R1L8|Negative_854	Extracellular	0.0029	0.0001	0.0005	0.8996	0.0023	0.0004	0.0916	0.0	0.0	0.0055	0.0
sp|P31431|Negative_851	Cell_membrane	0.9876	0.0015	0.0	0.0012	0.0028	0.5469	0.3718	0.0151	0.0296	0.0306	0.0004
sp|P80188|Negative_849	Extracellular	0.0002	0.0	0.0005	0.9275	0.0002	0.0001	0.0509	0.0	0.0	0.0207	0.0
sp|Q765P4|Negative_838	Extracellular	0.0322	0.0008	0.0073	0.8007	0.0079	0.0019	0.1119	0.0153	0.0013	0.0462	0.0067
sp|O75596|Negative_855	Extracellular	0.0001	0.0001	0.0005	0.9873	0.0002	0.0004	0.0055	0.0	0.0	0.006	0.0
sp|D4B5D3|Negative_856	Extracellular	0.0228	0.0009	0.0069	0.7906	0.0202	0.0034	0.1508	0.0013	0.0009	0.0247	0.0003
sp|P41263|Negative_842	Extracellular	0.0009	0.0	0.0003	0.8015	0.0001	0.0008	0.0532	0.0	0.0	0.1441	0.0
sp|A0A0F7YYX3|Negative_857	Extracellular	0.0892	0.003	0.0134	0.485	0.0067	0.0188	0.157	0.0078	0.0504	0.2572	0.0008
sp|Q8IZI9|Negative_847	Extracellular	0.1651	0.0076	0.0289	0.7656	0.1353	0.0176	0.0117	0.0118	0.004	0.0174	0.0002
sp|D4AXK7|Negative_859	Extracellular	0.0483	0.0007	0.0052	0.7913	0.0255	0.0043	0.0865	0.0033	0.009	0.0737	0.0005
sp|O75594|Negative_567	Extracellular	0.0524	0.0016	0.0108	0.8862	0.0735	0.0034	0.009	0.0	0.0002	0.0069	0.0084
sp|Q9EQ14|Negative_858	Extracellular	0.0023	0.0014	0.0009	0.9893	0.005	0.0017	0.001	0.0	0.0	0.0007	0.0
sp|B3A0S0|Negative_860	Extracellular	0.0048	0.0003	0.0005	0.9921	0.0009	0.0017	0.0007	0.0	0.0027	0.0011	0.0
sp|D4AWM9|Negative_863	Extracellular	0.0002	0.0001	0.001	0.9812	0.0003	0.0	0.0119	0.0	0.0	0.0054	0.0
sp|B3A0S4|Negative_862	Extracellular	0.2134	0.0628	0.0402	0.6389	0.0617	0.0397	0.0366	0.0003	0.1012	0.0177	0.0009
sp|D4ATS1|Negative_864	Extracellular	0.0	0.0	0.0032	0.9924	0.0	0.0	0.0004	0.0	0.0	0.0039	0.0
sp|A8CL69|Negative_861	Extracellular	0.0854	0.0026	0.003	0.7482	0.0068	0.0081	0.0386	0.0003	0.1469	0.0454	0.0
sp|O18641|Negative_865	Extracellular	0.0001	0.0	0.0002	0.996	0.0008	0.0	0.0023	0.0	0.0	0.0006	0.0
sp|P11159|Negative_865	Extracellular	0.0003	0.0002	0.0005	0.9913	0.0043	0.0	0.0024	0.0001	0.0	0.0012	0.0
sp|Q7Z1K3|Negative_866	Extracellular	0.0	0.0	0.0004	0.9993	0.0001	0.0	0.0	0.0	0.0	0.0001	0.0
sp|O76818|Negative_865	Extracellular	0.0003	0.0	0.0001	0.9985	0.0005	0.0	0.0007	0.0	0.0	0.0003	0.0
sp|P63182|Negative_792	Extracellular	0.0129	0.0001	0.007	0.9082	0.0117	0.0005	0.0526	0.0012	0.0	0.0182	0.0003
sp|A2AJB7|Negative_867	Extracellular	0.0033	0.0011	0.0469	0.6211	0.0012	0.0008	0.1027	0.0009	0.0005	0.2223	0.0023
sp|P09971|Negative_865	Extracellular	0.0002	0.0	0.0001	0.9972	0.0005	0.0	0.0011	0.0	0.0001	0.0009	0.0
sp|B6D434|Negative_870	Extracellular	0.1874	0.0087	0.0136	0.5736	0.1248	0.0151	0.2277	0.0039	0.0018	0.0278	0.0031
sp|Q9D0T7|Negative_872	Extracellular	0.0411	0.0034	0.0095	0.6316	0.0173	0.0043	0.1323	0.0021	0.0152	0.1828	0.0016
sp|P06296|Negative_873	Extracellular	0.0269	0.0008	0.0005	0.9236	0.0228	0.0073	0.0366	0.0	0.0036	0.0046	0.0
sp|Q9VV36|Negative_868	Extracellular	0.0031	0.0003	0.0006	0.9861	0.0023	0.0019	0.0054	0.0	0.0003	0.0031	0.0
sp|Q9VG55|Negative_871	Extracellular	0.0005	0.0002	0.0003	0.9916	0.0008	0.0008	0.0034	0.0	0.0001	0.0028	0.0
sp|P83906|Negative_774	Extracellular	0.0003	0.0005	0.0003	0.9982	0.0001	0.0003	0.0004	0.0	0.0	0.0001	0.0
sp|Q7Z4R8|Negative_869	Extracellular	0.2213	0.0003	0.0011	0.5557	0.0007	0.0859	0.2198	0.0001	0.017	0.1194	0.0
sp|D4AMW3|Negative_877	Extracellular	0.0348	0.0023	0.0657	0.5566	0.1724	0.0019	0.1408	0.0223	0.0003	0.0334	0.0042
sp|P83234|Negative_874	Extracellular	0.0424	0.0534	0.1196	0.7028	0.0236	0.026	0.0305	0.0032	0.0032	0.0371	0.0006
sp|Q8SPP7|Negative_567	Extracellular	0.0017	0.0	0.0002	0.9829	0.0017	0.0003	0.0058	0.0	0.0002	0.0089	0.0
sp|P41222|Negative_875	Extracellular	0.0007	0.0001	0.0023	0.905	0.0013	0.0003	0.052	0.0001	0.0001	0.0389	0.0
sp|Q70PY2|Negative_876	Extracellular	0.0001	0.0	0.0005	0.9581	0.0001	0.0	0.0228	0.0	0.0	0.0185	0.0
sp|P01142|Negative_873	Extracellular	0.0014	0.0005	0.0005	0.9886	0.0077	0.0003	0.0018	0.0	0.0001	0.0004	0.0
sp|Q9NPF7|Negative_858	Extracellular	0.0031	0.0005	0.001	0.9859	0.007	0.0018	0.0022	0.0	0.0001	0.0015	0.0
sp|Q9I925|Negative_879	Extracellular	0.0	0.0	0.0002	0.9989	0.0	0.0	0.0001	0.0	0.0	0.0008	0.0
sp|P09464|Negative_878	Extracellular	0.0	0.0	0.0008	0.9833	0.0001	0.0	0.0015	0.0	0.0	0.0143	0.0
sp|Q9BZM1|Negative_881	Extracellular	0.0	0.0	0.0	0.9982	0.0	0.0	0.0001	0.0	0.0	0.0015	0.0
sp|Q9I927|Negative_879	Extracellular	0.0	0.0	0.0003	0.9967	0.0	0.0	0.0001	0.0	0.0	0.0028	0.0
sp|Q8WU39|Negative_880	Extracellular	0.0007	0.0	0.0026	0.7486	0.0014	0.0008	0.1886	0.0001	0.002	0.0559	0.0
sp|P13385|Negative_882	Cell_membrane	0.9333	0.0001	0.0	0.0546	0.0001	0.846	0.0226	0.0	0.0727	0.0039	0.0
sp|O73682|Negative_774	Extracellular	0.0001	0.0002	0.001	0.9983	0.0	0.0002	0.0001	0.0	0.0	0.0001	0.0
sp|Q9D8I1|Negative_880	Extracellular	0.0073	0.0002	0.0048	0.6867	0.0113	0.0056	0.2139	0.0005	0.0115	0.0655	0.0001
sp|Q9BSG0|Negative_883	Extracellular	0.0435	0.0002	0.0052	0.7491	0.0026	0.0015	0.101	0.0001	0.0001	0.14	0.0002
sp|O95445|Negative_884	Extracellular	0.0307	0.0014	0.0066	0.7839	0.0091	0.0073	0.1101	0.0001	0.007	0.0742	0.0002
sp|P01143|Negative_873	Extracellular	0.0771	0.0043	0.0019	0.7252	0.1674	0.0084	0.0275	0.0003	0.0559	0.009	0.0001
sp|Q49AH0|Negative_885	Extracellular	0.0034	0.0003	0.0012	0.9436	0.005	0.0001	0.0445	0.0	0.0	0.0051	0.0
sp|Q765P3|Negative_838	Extracellular	0.0074	0.0002	0.0028	0.9047	0.0039	0.0033	0.0224	0.0023	0.0006	0.0591	0.0007
sp|Q8CC36|Negative_885	Extracellular	0.0021	0.0017	0.0029	0.9712	0.004	0.0001	0.0175	0.0	0.0001	0.0024	0.0
sp|P0DN32|Negative_888	Cell_membrane	0.5845	0.0	0.0006	0.4046	0.001	0.4701	0.044	0.0001	0.0021	0.0771	0.0002
sp|D4B2Q8|Negative_886	Cell_membrane	0.634	0.0	0.0	0.3309	0.0003	0.6082	0.0083	0.0	0.001	0.0512	0.0
sp|Q59DY6|Negative_887	Extracellular	0.0037	0.0005	0.0092	0.8918	0.0132	0.0005	0.018	0.0001	0.0004	0.0662	0.0002
sp|Q9I926|Negative_879	Extracellular	0.0006	0.0	0.0003	0.9401	0.0001	0.0018	0.0031	0.0	0.0001	0.0544	0.0
sp|D4AV66|Negative_889	Extracellular	0.0	0.0	0.0043	0.9304	0.0001	0.0012	0.0099	0.0	0.0001	0.0539	0.0
sp|P80703|Negative_890	Extracellular	0.1931	0.0033	0.0197	0.6924	0.2572	0.0007	0.0187	0.0037	0.0004	0.0033	0.0006
sp|P55869|Negative_891	Extracellular	0.0004	0.0	0.0004	0.9335	0.0004	0.0001	0.0609	0.0	0.0	0.0047	0.0
sp|W1I921|Negative_894	Extracellular	0.0005	0.0003	0.0034	0.9814	0.0003	0.0001	0.0026	0.0	0.0	0.0119	0.0
sp|P83673|Negative_893	Extracellular	0.0	0.0	0.0001	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q9CQS6|Negative_892	Extracellular	0.2663	0.0003	0.0037	0.616	0.0072	0.0519	0.2547	0.0006	0.0037	0.0599	0.002
sp|P86987|Negative_895	Extracellular	0.0	0.0	0.0002	0.9997	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
sp|C0HKG7|Negative_896	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q6ETW4|Negative_839	Mitochondrion	0.3625	0.0011	0.0609	0.1069	0.4297	0.0348	0.0352	0.1354	0.0032	0.0667	0.1262
sp|C0HKG9|Negative_896	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|C0HKG8|Negative_896	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q2XNF5|Negative_897	Extracellular	0.0034	0.0002	0.0014	0.9347	0.0052	0.0002	0.0413	0.0	0.0001	0.017	0.0
sp|Q5ATP7|Negative_889	Extracellular	0.0	0.0	0.005	0.989	0.0	0.0	0.0004	0.0	0.0	0.0056	0.0
sp|Q9D2S4|Negative_898	Endoplasmic_reticulum	0.0536	0.0024	0.0114	0.3288	0.0137	0.0081	0.4119	0.0015	0.0509	0.1712	0.0001
sp|P55145|Negative_885	Extracellular	0.0067	0.0006	0.0026	0.8987	0.0329	0.0001	0.0554	0.0001	0.0004	0.0092	0.0001
sp|O88593|Negative_567	Extracellular	0.0033	0.0001	0.0007	0.9421	0.0024	0.0006	0.0134	0.0001	0.0001	0.0406	0.0
sp|H2A0P0|Negative_899	Extracellular	0.0002	0.0001	0.0001	0.9994	0.0002	0.0001	0.0	0.0	0.0	0.0	0.0
sp|Q7JR71|Negative_900	Extracellular	0.0004	0.0	0.0313	0.8571	0.0008	0.0001	0.0114	0.0165	0.0	0.0826	0.0002
sp|Q90Y12|Negative_705	Extracellular	0.0001	0.0001	0.0003	0.9946	0.0001	0.0001	0.004	0.0	0.0	0.0009	0.0
sp|Q5FW60|Negative_902	Endoplasmic_reticulum	0.0014	0.0001	0.0006	0.4589	0.0001	0.0	0.5022	0.0	0.0	0.0381	0.0
sp|P86853|Negative_901	Extracellular	0.0184	0.0056	0.0685	0.6151	0.018	0.0028	0.0876	0.0038	0.0016	0.1955	0.0016
sp|Q2PE51|Negative_705	Extracellular	0.0001	0.0001	0.0003	0.9914	0.0001	0.0002	0.0067	0.0	0.0	0.0012	0.0
sp|Q28388|Negative_904	Extracellular	0.0212	0.008	0.0316	0.4876	0.4635	0.0015	0.0043	0.0002	0.0002	0.0031	0.0001
sp|P09535|Negative_903	Extracellular	0.0001	0.0001	0.0001	0.999	0.0002	0.0	0.0005	0.0	0.0	0.0002	0.0
sp|P09466|Negative_905	Extracellular	0.0008	0.0004	0.0019	0.9517	0.0019	0.0001	0.0349	0.0001	0.0	0.009	0.0
sp|P01344|Negative_903	Extracellular	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0	0.0	0.0	0.0001	0.0
sp|Q9I930|Negative_879	Extracellular	0.0	0.0	0.0011	0.9932	0.0	0.0	0.0015	0.0	0.0	0.0042	0.0
sp|Q9I929|Negative_879	Extracellular	0.0	0.0	0.0003	0.9964	0.0	0.0	0.0021	0.0	0.0	0.0011	0.0
sp|Q8BVC1|Negative_906	Extracellular	0.0001	0.0	0.0002	0.9992	0.0001	0.0002	0.0002	0.0	0.0	0.0001	0.0
sp|I7GQA7|Negative_908	Extracellular	0.0002	0.0001	0.0003	0.9968	0.0008	0.0001	0.0002	0.0	0.0	0.0017	0.0
sp|Q9CXI5|Negative_885	Extracellular	0.0073	0.0002	0.0026	0.9209	0.0227	0.0001	0.0486	0.0	0.0	0.0047	0.0
sp|Q1ELU4|Negative_829	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0002	0.0	0.0	0.0001	0.0
sp|Q9I928|Negative_879	Extracellular	0.0	0.0	0.0011	0.9949	0.0	0.0	0.0014	0.0	0.0	0.0025	0.0
sp|K9M1U5|Negative_907	Extracellular	0.0965	0.0078	0.0195	0.7174	0.2306	0.014	0.0048	0.0002	0.0026	0.0011	0.002
sp|A0A059T2H4|Negative_896	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8WT57|Negative_910	Extracellular	0.0242	0.0001	0.001	0.923	0.0047	0.0011	0.0514	0.0	0.0003	0.0185	0.0
sp|Q9I931|Negative_879	Extracellular	0.0	0.0004	0.0187	0.9675	0.0001	0.0	0.0021	0.0	0.0	0.0111	0.0
sp|Q8WT59|Negative_910	Extracellular	0.0238	0.0001	0.001	0.9248	0.0044	0.001	0.0503	0.0	0.0003	0.0182	0.0
sp|W5U5X5|Negative_896	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sp|Q8MZJ8|Negative_910	Extracellular	0.0258	0.0001	0.0012	0.9086	0.0052	0.0011	0.0612	0.0	0.0004	0.0222	0.0
